actor_id,film_id,last_update
36,931,15/02/2006 05:05
36,956,15/02/2006 05:05
37,10,15/02/2006 05:05
37,12,15/02/2006 05:05
37,19,15/02/2006 05:05
37,118,15/02/2006 05:05
37,119,15/02/2006 05:05
37,122,15/02/2006 05:05
37,146,15/02/2006 05:05
37,204,15/02/2006 05:05
37,253,15/02/2006 05:05
37,260,15/02/2006 05:05
37,277,15/02/2006 05:05
37,317,15/02/2006 05:05
37,467,15/02/2006 05:05
37,477,15/02/2006 05:05
37,485,15/02/2006 05:05
37,508,15/02/2006 05:05
37,529,15/02/2006 05:05
37,553,15/02/2006 05:05
37,555,15/02/2006 05:05
37,572,15/02/2006 05:05
37,588,15/02/2006 05:05
37,662,15/02/2006 05:05
37,663,15/02/2006 05:05
37,694,15/02/2006 05:05
37,697,15/02/2006 05:05
37,785,15/02/2006 05:05
37,839,15/02/2006 05:05
37,840,15/02/2006 05:05
37,853,15/02/2006 05:05
37,900,15/02/2006 05:05
37,925,15/02/2006 05:05
37,963,15/02/2006 05:05
37,966,15/02/2006 05:05
37,989,15/02/2006 05:05
37,997,15/02/2006 05:05
38,24,15/02/2006 05:05
38,111,15/02/2006 05:05
38,160,15/02/2006 05:05
38,176,15/02/2006 05:05
38,223,15/02/2006 05:05
38,241,15/02/2006 05:05
38,274,15/02/2006 05:05
38,335,15/02/2006 05:05
38,338,15/02/2006 05:05
38,353,15/02/2006 05:05
38,448,15/02/2006 05:05
38,450,15/02/2006 05:05
38,458,15/02/2006 05:05
38,501,15/02/2006 05:05
38,516,15/02/2006 05:05
38,547,15/02/2006 05:05
38,583,15/02/2006 05:05
38,618,15/02/2006 05:05
38,619,15/02/2006 05:05
38,705,15/02/2006 05:05
38,793,15/02/2006 05:05
38,827,15/02/2006 05:05
38,839,15/02/2006 05:05
38,853,15/02/2006 05:05
38,876,15/02/2006 05:05
39,71,15/02/2006 05:05
39,73,15/02/2006 05:05
39,168,15/02/2006 05:05
39,203,15/02/2006 05:05
39,222,15/02/2006 05:05
39,290,15/02/2006 05:05
39,293,15/02/2006 05:05
39,320,15/02/2006 05:05
39,415,15/02/2006 05:05
39,425,15/02/2006 05:05
39,431,15/02/2006 05:05
39,456,15/02/2006 05:05
39,476,15/02/2006 05:05
39,559,15/02/2006 05:05
39,587,15/02/2006 05:05
39,598,15/02/2006 05:05
39,606,15/02/2006 05:05
39,648,15/02/2006 05:05
39,683,15/02/2006 05:05
39,689,15/02/2006 05:05
39,696,15/02/2006 05:05
39,700,15/02/2006 05:05
39,703,15/02/2006 05:05
39,736,15/02/2006 05:05
39,772,15/02/2006 05:05
39,815,15/02/2006 05:05
39,831,15/02/2006 05:05
39,920,15/02/2006 05:05
40,1,15/02/2006 05:05
40,11,15/02/2006 05:05
40,34,15/02/2006 05:05
40,107,15/02/2006 05:05
40,128,15/02/2006 05:05
40,163,15/02/2006 05:05
40,177,15/02/2006 05:05
40,223,15/02/2006 05:05
40,233,15/02/2006 05:05
40,326,15/02/2006 05:05
40,374,15/02/2006 05:05
40,394,15/02/2006 05:05
40,396,15/02/2006 05:05
40,463,15/02/2006 05:05
40,466,15/02/2006 05:05
40,494,15/02/2006 05:05
40,521,15/02/2006 05:05
40,723,15/02/2006 05:05
40,737,15/02/2006 05:05
40,744,15/02/2006 05:05
40,747,15/02/2006 05:05
40,754,15/02/2006 05:05
40,799,15/02/2006 05:05
40,835,15/02/2006 05:05
40,868,15/02/2006 05:05
40,869,15/02/2006 05:05
40,887,15/02/2006 05:05
40,933,15/02/2006 05:05
40,938,15/02/2006 05:05
41,4,15/02/2006 05:05
41,60,15/02/2006 05:05
41,69,15/02/2006 05:05
41,86,15/02/2006 05:05
41,100,15/02/2006 05:05
41,150,15/02/2006 05:05
41,159,15/02/2006 05:05
41,194,15/02/2006 05:05
41,203,15/02/2006 05:05
41,212,15/02/2006 05:05
41,230,15/02/2006 05:05
41,249,15/02/2006 05:05
41,252,15/02/2006 05:05
41,305,15/02/2006 05:05
41,336,15/02/2006 05:05
41,383,15/02/2006 05:05
41,544,15/02/2006 05:05
41,596,15/02/2006 05:05
41,657,15/02/2006 05:05
41,674,15/02/2006 05:05
41,678,15/02/2006 05:05
41,721,15/02/2006 05:05
41,724,15/02/2006 05:05
41,779,15/02/2006 05:05
41,784,15/02/2006 05:05
41,799,15/02/2006 05:05
41,894,15/02/2006 05:05
41,912,15/02/2006 05:05
41,942,15/02/2006 05:05
42,24,15/02/2006 05:05
42,139,15/02/2006 05:05
42,309,15/02/2006 05:05
42,320,15/02/2006 05:05
42,333,15/02/2006 05:05
42,500,15/02/2006 05:05
42,502,15/02/2006 05:05
42,505,15/02/2006 05:05
42,527,15/02/2006 05:05
42,535,15/02/2006 05:05
42,546,15/02/2006 05:05
42,568,15/02/2006 05:05
42,648,15/02/2006 05:05
42,665,15/02/2006 05:05
42,673,15/02/2006 05:05
42,687,15/02/2006 05:05
42,713,15/02/2006 05:05
42,738,15/02/2006 05:05
42,798,15/02/2006 05:05
42,861,15/02/2006 05:05
42,865,15/02/2006 05:05
42,867,15/02/2006 05:05
42,876,15/02/2006 05:05
42,890,15/02/2006 05:05
42,907,15/02/2006 05:05
42,922,15/02/2006 05:05
42,932,15/02/2006 05:05
43,19,15/02/2006 05:05
43,42,15/02/2006 05:05
43,56,15/02/2006 05:05
43,89,15/02/2006 05:05
43,105,15/02/2006 05:05
43,147,15/02/2006 05:05
43,161,15/02/2006 05:05
43,180,15/02/2006 05:05
43,239,15/02/2006 05:05
43,276,15/02/2006 05:05
43,330,15/02/2006 05:05
43,344,15/02/2006 05:05
43,359,15/02/2006 05:05
43,377,15/02/2006 05:05
43,410,15/02/2006 05:05
43,462,15/02/2006 05:05
43,533,15/02/2006 05:05
43,598,15/02/2006 05:05
43,605,15/02/2006 05:05
43,608,15/02/2006 05:05
43,621,15/02/2006 05:05
43,753,15/02/2006 05:05
43,827,15/02/2006 05:05
43,833,15/02/2006 05:05
43,917,15/02/2006 05:05
43,958,15/02/2006 05:05
44,58,15/02/2006 05:05
44,84,15/02/2006 05:05
44,88,15/02/2006 05:05
44,94,15/02/2006 05:05
44,109,15/02/2006 05:05
44,176,15/02/2006 05:05
44,242,15/02/2006 05:05
44,273,15/02/2006 05:05
44,322,15/02/2006 05:05
44,420,15/02/2006 05:05
44,434,15/02/2006 05:05
44,490,15/02/2006 05:05
44,591,15/02/2006 05:05
44,598,15/02/2006 05:05
44,604,15/02/2006 05:05
44,699,15/02/2006 05:05
44,751,15/02/2006 05:05
44,784,15/02/2006 05:05
44,825,15/02/2006 05:05
44,854,15/02/2006 05:05
44,875,15/02/2006 05:05
44,878,15/02/2006 05:05
44,883,15/02/2006 05:05
44,896,15/02/2006 05:05
44,902,15/02/2006 05:05
44,937,15/02/2006 05:05
44,944,15/02/2006 05:05
44,952,15/02/2006 05:05
44,982,15/02/2006 05:05
44,998,15/02/2006 05:05
45,18,15/02/2006 05:05
45,65,15/02/2006 05:05
45,66,15/02/2006 05:05
45,115,15/02/2006 05:05
45,117,15/02/2006 05:05
45,164,15/02/2006 05:05
45,187,15/02/2006 05:05
45,198,15/02/2006 05:05
45,219,15/02/2006 05:05
45,330,15/02/2006 05:05
45,407,15/02/2006 05:05
45,416,15/02/2006 05:05
45,463,15/02/2006 05:05
45,467,15/02/2006 05:05
45,484,15/02/2006 05:05
45,502,15/02/2006 05:05
45,503,15/02/2006 05:05
45,508,15/02/2006 05:05
45,537,15/02/2006 05:05
45,680,15/02/2006 05:05
45,714,15/02/2006 05:05
45,767,15/02/2006 05:05
45,778,15/02/2006 05:05
45,797,15/02/2006 05:05
45,810,15/02/2006 05:05
45,895,15/02/2006 05:05
45,900,15/02/2006 05:05
45,901,15/02/2006 05:05
45,920,15/02/2006 05:05
45,925,15/02/2006 05:05
45,975,15/02/2006 05:05
45,978,15/02/2006 05:05
46,38,15/02/2006 05:05
46,51,15/02/2006 05:05
46,174,15/02/2006 05:05
46,254,15/02/2006 05:05
46,296,15/02/2006 05:05
46,319,15/02/2006 05:05
46,407,15/02/2006 05:05
46,448,15/02/2006 05:05
46,456,15/02/2006 05:05
46,463,15/02/2006 05:05
46,478,15/02/2006 05:05
46,538,15/02/2006 05:05
46,540,15/02/2006 05:05
46,567,15/02/2006 05:05
46,731,15/02/2006 05:05
46,766,15/02/2006 05:05
46,768,15/02/2006 05:05
46,820,15/02/2006 05:05
46,829,15/02/2006 05:05
46,830,15/02/2006 05:05
46,836,15/02/2006 05:05
46,889,15/02/2006 05:05
46,980,15/02/2006 05:05
46,991,15/02/2006 05:05
47,25,15/02/2006 05:05
47,36,15/02/2006 05:05
47,53,15/02/2006 05:05
47,67,15/02/2006 05:05
47,172,15/02/2006 05:05
47,233,15/02/2006 05:05
47,273,15/02/2006 05:05
47,351,15/02/2006 05:05
47,385,15/02/2006 05:05
47,484,15/02/2006 05:05
47,508,15/02/2006 05:05
47,576,15/02/2006 05:05
47,670,15/02/2006 05:05
47,734,15/02/2006 05:05
47,737,15/02/2006 05:05
47,770,15/02/2006 05:05
47,777,15/02/2006 05:05
47,787,15/02/2006 05:05
47,790,15/02/2006 05:05
47,913,15/02/2006 05:05
47,923,15/02/2006 05:05
47,924,15/02/2006 05:05
47,944,15/02/2006 05:05
47,973,15/02/2006 05:05
48,99,15/02/2006 05:05
48,101,15/02/2006 05:05
48,134,15/02/2006 05:05
48,150,15/02/2006 05:05
48,164,15/02/2006 05:05
48,211,15/02/2006 05:05
48,245,15/02/2006 05:05
48,267,15/02/2006 05:05
48,287,15/02/2006 05:05
48,295,15/02/2006 05:05
48,312,15/02/2006 05:05
48,315,15/02/2006 05:05
48,345,15/02/2006 05:05
48,349,15/02/2006 05:05
48,428,15/02/2006 05:05
48,506,15/02/2006 05:05
48,545,15/02/2006 05:05
48,559,15/02/2006 05:05
48,570,15/02/2006 05:05
48,599,15/02/2006 05:05
48,645,15/02/2006 05:05
48,705,15/02/2006 05:05
48,757,15/02/2006 05:05
48,792,15/02/2006 05:05
48,922,15/02/2006 05:05
48,926,15/02/2006 05:05
49,31,15/02/2006 05:05
49,151,15/02/2006 05:05
49,195,15/02/2006 05:05
49,207,15/02/2006 05:05
49,250,15/02/2006 05:05
49,282,15/02/2006 05:05
49,348,15/02/2006 05:05
49,391,15/02/2006 05:05
49,400,15/02/2006 05:05
49,407,15/02/2006 05:05
49,423,15/02/2006 05:05
49,433,15/02/2006 05:05
49,469,15/02/2006 05:05
49,506,15/02/2006 05:05
49,542,15/02/2006 05:05
49,558,15/02/2006 05:05
49,579,15/02/2006 05:05
49,595,15/02/2006 05:05
49,662,15/02/2006 05:05
49,709,15/02/2006 05:05
49,716,15/02/2006 05:05
49,725,15/02/2006 05:05
49,729,15/02/2006 05:05
49,811,15/02/2006 05:05
49,927,15/02/2006 05:05
49,977,15/02/2006 05:05
49,980,15/02/2006 05:05
50,111,15/02/2006 05:05
50,178,15/02/2006 05:05
50,243,15/02/2006 05:05
50,248,15/02/2006 05:05
50,274,15/02/2006 05:05
50,288,15/02/2006 05:05
50,303,15/02/2006 05:05
50,306,15/02/2006 05:05
50,327,15/02/2006 05:05
50,372,15/02/2006 05:05
50,401,15/02/2006 05:05
50,417,15/02/2006 05:05
50,420,15/02/2006 05:05
50,437,15/02/2006 05:05
50,476,15/02/2006 05:05
50,504,15/02/2006 05:05
50,520,15/02/2006 05:05
50,552,15/02/2006 05:05
50,591,15/02/2006 05:05
50,621,15/02/2006 05:05
50,632,15/02/2006 05:05
50,645,15/02/2006 05:05
50,672,15/02/2006 05:05
50,717,15/02/2006 05:05
50,732,15/02/2006 05:05
50,795,15/02/2006 05:05
50,829,15/02/2006 05:05
50,840,15/02/2006 05:05
50,897,15/02/2006 05:05
50,918,15/02/2006 05:05
50,924,15/02/2006 05:05
50,957,15/02/2006 05:05
51,5,15/02/2006 05:05
51,63,15/02/2006 05:05
51,103,15/02/2006 05:05
51,112,15/02/2006 05:05
51,121,15/02/2006 05:05
51,153,15/02/2006 05:05
51,395,15/02/2006 05:05
51,408,15/02/2006 05:05
51,420,15/02/2006 05:05
51,461,15/02/2006 05:05
51,490,15/02/2006 05:05
51,525,15/02/2006 05:05
51,627,15/02/2006 05:05
51,678,15/02/2006 05:05
51,733,15/02/2006 05:05
51,734,15/02/2006 05:05
51,737,15/02/2006 05:05
51,750,15/02/2006 05:05
51,847,15/02/2006 05:05
51,891,15/02/2006 05:05
51,895,15/02/2006 05:05
51,940,15/02/2006 05:05
51,974,15/02/2006 05:05
51,990,15/02/2006 05:05
51,993,15/02/2006 05:05
52,20,15/02/2006 05:05
52,92,15/02/2006 05:05
52,96,15/02/2006 05:05
52,108,15/02/2006 05:05
52,203,15/02/2006 05:05
52,249,15/02/2006 05:05
52,341,15/02/2006 05:05
52,376,15/02/2006 05:05
52,388,15/02/2006 05:05
52,407,15/02/2006 05:05
52,424,15/02/2006 05:05
52,474,15/02/2006 05:05
52,515,15/02/2006 05:05
52,517,15/02/2006 05:05
52,584,15/02/2006 05:05
52,596,15/02/2006 05:05
52,664,15/02/2006 05:05
52,675,15/02/2006 05:05
52,689,15/02/2006 05:05
52,714,15/02/2006 05:05
52,812,15/02/2006 05:05
52,878,15/02/2006 05:05
52,879,15/02/2006 05:05
52,915,15/02/2006 05:05
52,951,15/02/2006 05:05
52,999,15/02/2006 05:05
53,1,15/02/2006 05:05
53,9,15/02/2006 05:05
53,51,15/02/2006 05:05
53,58,15/02/2006 05:05
53,109,15/02/2006 05:05
53,122,15/02/2006 05:05
53,126,15/02/2006 05:05
53,181,15/02/2006 05:05
53,256,15/02/2006 05:05
53,268,15/02/2006 05:05
53,285,15/02/2006 05:05
53,307,15/02/2006 05:05
53,358,15/02/2006 05:05
53,386,15/02/2006 05:05
53,447,15/02/2006 05:05
53,465,15/02/2006 05:05
53,490,15/02/2006 05:05
53,492,15/02/2006 05:05
53,508,15/02/2006 05:05
53,518,15/02/2006 05:05
53,573,15/02/2006 05:05
53,576,15/02/2006 05:05
53,577,15/02/2006 05:05
53,697,15/02/2006 05:05
53,725,15/02/2006 05:05
53,727,15/02/2006 05:05
53,937,15/02/2006 05:05
53,947,15/02/2006 05:05
53,961,15/02/2006 05:05
53,980,15/02/2006 05:05
54,84,15/02/2006 05:05
54,129,15/02/2006 05:05
54,150,15/02/2006 05:05
54,184,15/02/2006 05:05
54,285,15/02/2006 05:05
54,292,15/02/2006 05:05
54,301,15/02/2006 05:05
54,348,15/02/2006 05:05
54,489,15/02/2006 05:05
54,510,15/02/2006 05:05
54,524,15/02/2006 05:05
54,546,15/02/2006 05:05
54,600,15/02/2006 05:05
54,636,15/02/2006 05:05
54,649,15/02/2006 05:05
54,658,15/02/2006 05:05
54,754,15/02/2006 05:05
54,764,15/02/2006 05:05
54,842,15/02/2006 05:05
54,858,15/02/2006 05:05
54,861,15/02/2006 05:05
54,913,15/02/2006 05:05
54,970,15/02/2006 05:05
54,988,15/02/2006 05:05
54,990,15/02/2006 05:05
55,8,15/02/2006 05:05
55,27,15/02/2006 05:05
55,75,15/02/2006 05:05
55,197,15/02/2006 05:05
55,307,15/02/2006 05:05
55,320,15/02/2006 05:05
55,340,15/02/2006 05:05
55,403,15/02/2006 05:05
55,485,15/02/2006 05:05
55,486,15/02/2006 05:05
55,603,15/02/2006 05:05
55,612,15/02/2006 05:05
55,620,15/02/2006 05:05
55,709,15/02/2006 05:05
55,776,15/02/2006 05:05
55,790,15/02/2006 05:05
55,815,15/02/2006 05:05
55,827,15/02/2006 05:05
55,930,15/02/2006 05:05
55,963,15/02/2006 05:05
56,63,15/02/2006 05:05
56,87,15/02/2006 05:05
56,226,15/02/2006 05:05
56,236,15/02/2006 05:05
56,298,15/02/2006 05:05
56,307,15/02/2006 05:05
56,354,15/02/2006 05:05
56,383,15/02/2006 05:05
56,417,15/02/2006 05:05
56,421,15/02/2006 05:05
56,457,15/02/2006 05:05
56,462,15/02/2006 05:05
56,474,15/02/2006 05:05
56,521,15/02/2006 05:05
56,593,15/02/2006 05:05
56,728,15/02/2006 05:05
56,750,15/02/2006 05:05
56,769,15/02/2006 05:05
56,781,15/02/2006 05:05
56,795,15/02/2006 05:05
56,844,15/02/2006 05:05
56,851,15/02/2006 05:05
56,862,15/02/2006 05:05
56,868,15/02/2006 05:05
56,892,15/02/2006 05:05
56,893,15/02/2006 05:05
56,936,15/02/2006 05:05
56,965,15/02/2006 05:05
57,16,15/02/2006 05:05
57,34,15/02/2006 05:05
57,101,15/02/2006 05:05
57,114,15/02/2006 05:05
57,122,15/02/2006 05:05
57,134,15/02/2006 05:05
57,144,15/02/2006 05:05
57,153,15/02/2006 05:05
57,192,15/02/2006 05:05
57,213,15/02/2006 05:05
57,258,15/02/2006 05:05
57,267,15/02/2006 05:05
57,317,15/02/2006 05:05
57,340,15/02/2006 05:05
57,393,15/02/2006 05:05
57,437,15/02/2006 05:05
57,447,15/02/2006 05:05
57,502,15/02/2006 05:05
57,592,15/02/2006 05:05
57,605,15/02/2006 05:05
57,637,15/02/2006 05:05
57,685,15/02/2006 05:05
57,707,15/02/2006 05:05
57,714,15/02/2006 05:05
57,717,15/02/2006 05:05
57,737,15/02/2006 05:05
57,767,15/02/2006 05:05
57,852,15/02/2006 05:05
57,891,15/02/2006 05:05
57,918,15/02/2006 05:05
58,48,15/02/2006 05:05
58,68,15/02/2006 05:05
58,119,15/02/2006 05:05
58,128,15/02/2006 05:05
58,135,15/02/2006 05:05
58,175,15/02/2006 05:05
58,199,15/02/2006 05:05
58,235,15/02/2006 05:05
58,242,15/02/2006 05:05
58,243,15/02/2006 05:05
58,254,15/02/2006 05:05
58,306,15/02/2006 05:05
58,316,15/02/2006 05:05
58,417,15/02/2006 05:05
58,426,15/02/2006 05:05
58,460,15/02/2006 05:05
58,477,15/02/2006 05:05
58,541,15/02/2006 05:05
58,549,15/02/2006 05:05
58,551,15/02/2006 05:05
58,553,15/02/2006 05:05
58,578,15/02/2006 05:05
58,602,15/02/2006 05:05
58,632,15/02/2006 05:05
58,635,15/02/2006 05:05
58,638,15/02/2006 05:05
58,698,15/02/2006 05:05
58,726,15/02/2006 05:05
58,755,15/02/2006 05:05
58,800,15/02/2006 05:05
58,856,15/02/2006 05:05
58,858,15/02/2006 05:05
59,5,15/02/2006 05:05
59,46,15/02/2006 05:05
59,54,15/02/2006 05:05
59,72,15/02/2006 05:05
59,88,15/02/2006 05:05
59,121,15/02/2006 05:05
59,129,15/02/2006 05:05
59,130,15/02/2006 05:05
59,183,15/02/2006 05:05
59,210,15/02/2006 05:05
59,241,15/02/2006 05:05
59,295,15/02/2006 05:05
59,418,15/02/2006 05:05
59,572,15/02/2006 05:05
59,644,15/02/2006 05:05
59,650,15/02/2006 05:05
59,689,15/02/2006 05:05
59,694,15/02/2006 05:05
59,702,15/02/2006 05:05
59,713,15/02/2006 05:05
59,749,15/02/2006 05:05
59,772,15/02/2006 05:05
59,853,15/02/2006 05:05
59,862,15/02/2006 05:05
59,943,15/02/2006 05:05
59,946,15/02/2006 05:05
59,984,15/02/2006 05:05
60,31,15/02/2006 05:05
60,85,15/02/2006 05:05
60,133,15/02/2006 05:05
60,142,15/02/2006 05:05
60,177,15/02/2006 05:05
60,179,15/02/2006 05:05
60,186,15/02/2006 05:05
60,222,15/02/2006 05:05
60,235,15/02/2006 05:05
60,239,15/02/2006 05:05
60,253,15/02/2006 05:05
60,262,15/02/2006 05:05
60,297,15/02/2006 05:05
60,299,15/02/2006 05:05
60,334,15/02/2006 05:05
60,376,15/02/2006 05:05
60,423,15/02/2006 05:05
60,436,15/02/2006 05:05
60,493,15/02/2006 05:05
60,534,15/02/2006 05:05
60,551,15/02/2006 05:05
60,658,15/02/2006 05:05
60,665,15/02/2006 05:05
60,679,15/02/2006 05:05
60,754,15/02/2006 05:05
60,771,15/02/2006 05:05
60,783,15/02/2006 05:05
60,784,15/02/2006 05:05
60,805,15/02/2006 05:05
60,830,15/02/2006 05:05
60,835,15/02/2006 05:05
60,928,15/02/2006 05:05
60,952,15/02/2006 05:05
60,971,15/02/2006 05:05
60,986,15/02/2006 05:05
61,235,15/02/2006 05:05
61,237,15/02/2006 05:05
61,307,15/02/2006 05:05
61,362,15/02/2006 05:05
61,372,15/02/2006 05:05
61,374,15/02/2006 05:05
61,423,15/02/2006 05:05
61,433,15/02/2006 05:05
61,508,15/02/2006 05:05
61,518,15/02/2006 05:05
61,519,15/02/2006 05:05
61,535,15/02/2006 05:05
61,537,15/02/2006 05:05
61,585,15/02/2006 05:05
61,639,15/02/2006 05:05
61,648,15/02/2006 05:05
61,649,15/02/2006 05:05
61,703,15/02/2006 05:05
61,752,15/02/2006 05:05
61,766,15/02/2006 05:05
61,767,15/02/2006 05:05
61,780,15/02/2006 05:05
61,831,15/02/2006 05:05
61,832,15/02/2006 05:05
61,990,15/02/2006 05:05
62,6,15/02/2006 05:05
62,42,15/02/2006 05:05
62,54,15/02/2006 05:05
62,100,15/02/2006 05:05
62,101,15/02/2006 05:05
62,129,15/02/2006 05:05
62,198,15/02/2006 05:05
62,211,15/02/2006 05:05
62,231,15/02/2006 05:05
62,272,15/02/2006 05:05
62,295,15/02/2006 05:05
62,337,15/02/2006 05:05
62,375,15/02/2006 05:05
62,385,15/02/2006 05:05
62,393,15/02/2006 05:05
62,398,15/02/2006 05:05
62,406,15/02/2006 05:05
62,413,15/02/2006 05:05
62,428,15/02/2006 05:05
62,445,15/02/2006 05:05
62,457,15/02/2006 05:05
62,465,15/02/2006 05:05
62,688,15/02/2006 05:05
62,707,15/02/2006 05:05
62,719,15/02/2006 05:05
62,951,15/02/2006 05:05
62,981,15/02/2006 05:05
62,988,15/02/2006 05:05
62,990,15/02/2006 05:05
63,73,15/02/2006 05:05
63,134,15/02/2006 05:05
63,167,15/02/2006 05:05
63,208,15/02/2006 05:05
63,225,15/02/2006 05:05
63,248,15/02/2006 05:05
63,249,15/02/2006 05:05
63,278,15/02/2006 05:05
63,392,15/02/2006 05:05
63,517,15/02/2006 05:05
63,633,15/02/2006 05:05
63,763,15/02/2006 05:05
63,781,15/02/2006 05:05
63,809,15/02/2006 05:05
63,893,15/02/2006 05:05
63,932,15/02/2006 05:05
63,944,15/02/2006 05:05
63,945,15/02/2006 05:05
63,981,15/02/2006 05:05
64,3,15/02/2006 05:05
64,10,15/02/2006 05:05
64,37,15/02/2006 05:05
64,87,15/02/2006 05:05
64,88,15/02/2006 05:05
64,124,15/02/2006 05:05
64,197,15/02/2006 05:05
64,280,15/02/2006 05:05
64,291,15/02/2006 05:05
64,307,15/02/2006 05:05
64,335,15/02/2006 05:05
64,345,15/02/2006 05:05
64,448,15/02/2006 05:05
64,469,15/02/2006 05:05
64,471,15/02/2006 05:05
64,506,15/02/2006 05:05
64,543,15/02/2006 05:05
64,557,15/02/2006 05:05
64,569,15/02/2006 05:05
64,572,15/02/2006 05:05
64,597,15/02/2006 05:05
64,616,15/02/2006 05:05
64,646,15/02/2006 05:05
64,694,15/02/2006 05:05
64,832,15/02/2006 05:05
64,852,15/02/2006 05:05
64,860,15/02/2006 05:05
64,921,15/02/2006 05:05
64,925,15/02/2006 05:05
64,980,15/02/2006 05:05
65,39,15/02/2006 05:05
65,46,15/02/2006 05:05
65,97,15/02/2006 05:05
65,106,15/02/2006 05:05
65,117,15/02/2006 05:05
65,125,15/02/2006 05:05
65,158,15/02/2006 05:05
65,276,15/02/2006 05:05
65,305,15/02/2006 05:05
65,338,15/02/2006 05:05
65,347,15/02/2006 05:05
65,371,15/02/2006 05:05
65,398,15/02/2006 05:05
65,471,15/02/2006 05:05
65,475,15/02/2006 05:05
65,476,15/02/2006 05:05
65,491,15/02/2006 05:05
65,496,15/02/2006 05:05
65,516,15/02/2006 05:05
65,517,15/02/2006 05:05
65,541,15/02/2006 05:05
65,556,15/02/2006 05:05
65,571,15/02/2006 05:05
65,577,15/02/2006 05:05
65,615,15/02/2006 05:05
65,658,15/02/2006 05:05
65,683,15/02/2006 05:05
65,694,15/02/2006 05:05
65,714,15/02/2006 05:05
65,735,15/02/2006 05:05
65,852,15/02/2006 05:05
65,938,15/02/2006 05:05
65,951,15/02/2006 05:05
65,965,15/02/2006 05:05
66,55,15/02/2006 05:05
66,143,15/02/2006 05:05
66,207,15/02/2006 05:05
66,226,15/02/2006 05:05
66,229,15/02/2006 05:05
66,230,15/02/2006 05:05
66,283,15/02/2006 05:05
66,300,15/02/2006 05:05
66,342,15/02/2006 05:05
66,350,15/02/2006 05:05
66,361,15/02/2006 05:05
66,376,15/02/2006 05:05
66,424,15/02/2006 05:05
66,434,15/02/2006 05:05
66,553,15/02/2006 05:05
66,608,15/02/2006 05:05
66,676,15/02/2006 05:05
66,697,15/02/2006 05:05
66,706,15/02/2006 05:05
66,725,15/02/2006 05:05
66,769,15/02/2006 05:05
66,793,15/02/2006 05:05
66,829,15/02/2006 05:05
66,871,15/02/2006 05:05
66,909,15/02/2006 05:05
66,915,15/02/2006 05:05
66,928,15/02/2006 05:05
66,951,15/02/2006 05:05
66,957,15/02/2006 05:05
66,960,15/02/2006 05:05
66,999,15/02/2006 05:05
67,24,15/02/2006 05:05
67,57,15/02/2006 05:05
67,67,15/02/2006 05:05
67,144,15/02/2006 05:05
67,242,15/02/2006 05:05
67,244,15/02/2006 05:05
67,256,15/02/2006 05:05
67,408,15/02/2006 05:05
67,477,15/02/2006 05:05
67,496,15/02/2006 05:05
67,512,15/02/2006 05:05
67,576,15/02/2006 05:05
67,601,15/02/2006 05:05
67,725,15/02/2006 05:05
67,726,15/02/2006 05:05
67,731,15/02/2006 05:05
67,766,15/02/2006 05:05
67,861,15/02/2006 05:05
67,870,15/02/2006 05:05
67,915,15/02/2006 05:05
67,945,15/02/2006 05:05
67,972,15/02/2006 05:05
67,981,15/02/2006 05:05
68,9,15/02/2006 05:05
68,45,15/02/2006 05:05
68,133,15/02/2006 05:05
68,161,15/02/2006 05:05
68,205,15/02/2006 05:05
68,213,15/02/2006 05:05
68,215,15/02/2006 05:05
68,255,15/02/2006 05:05
68,296,15/02/2006 05:05
68,315,15/02/2006 05:05
68,325,15/02/2006 05:05
68,331,15/02/2006 05:05
68,347,15/02/2006 05:05
68,357,15/02/2006 05:05
68,378,15/02/2006 05:05
68,380,15/02/2006 05:05
68,386,15/02/2006 05:05
68,396,15/02/2006 05:05
68,435,15/02/2006 05:05
68,497,15/02/2006 05:05
68,607,15/02/2006 05:05
68,654,15/02/2006 05:05
68,665,15/02/2006 05:05
68,671,15/02/2006 05:05
68,706,15/02/2006 05:05
68,747,15/02/2006 05:05
68,834,15/02/2006 05:05
68,839,15/02/2006 05:05
68,840,15/02/2006 05:05
68,971,15/02/2006 05:05
69,15,15/02/2006 05:05
69,88,15/02/2006 05:05
69,111,15/02/2006 05:05
69,202,15/02/2006 05:05
69,236,15/02/2006 05:05
69,292,15/02/2006 05:05
69,300,15/02/2006 05:05
69,306,15/02/2006 05:05
69,374,15/02/2006 05:05
69,396,15/02/2006 05:05
69,452,15/02/2006 05:05
69,466,15/02/2006 05:05
69,529,15/02/2006 05:05
69,612,15/02/2006 05:05
69,720,15/02/2006 05:05
69,722,15/02/2006 05:05
69,761,15/02/2006 05:05
69,791,15/02/2006 05:05
69,864,15/02/2006 05:05
69,877,15/02/2006 05:05
69,914,15/02/2006 05:05
70,50,15/02/2006 05:05
70,53,15/02/2006 05:05
70,92,15/02/2006 05:05
70,202,15/02/2006 05:05
70,227,15/02/2006 05:05
70,249,15/02/2006 05:05
70,290,15/02/2006 05:05
70,304,15/02/2006 05:05
70,343,15/02/2006 05:05
70,414,15/02/2006 05:05
70,453,15/02/2006 05:05
70,466,15/02/2006 05:05
70,504,15/02/2006 05:05
70,584,15/02/2006 05:05
70,628,15/02/2006 05:05
70,654,15/02/2006 05:05
